id_encode,ds,power
141,20230415,402.96837708787746
141,20230416,402.96837708787746
141,20230417,402.96837708787746
141,20230418,402.96837708787746
141,20230419,402.96837708787746
141,20230420,402.96837708787746
141,20230421,402.96837708787746
142,20230415,2006.1902991453562
142,20230416,2006.1902991453562
142,20230417,2006.1902991453562
142,20230418,2006.1902991453562
142,20230419,2006.1902991453562
142,20230420,2006.1902991453562
142,20230421,2006.1902991453562
143,20230415,814.3705152053631
143,20230416,814.3705152053631
143,20230417,814.3705152053631
143,20230418,814.3705152053631
143,20230419,814.3705152053631
143,20230420,814.3705152053631
143,20230421,814.3705152053631
144,20230415,308.3286772169508
144,20230416,308.3286772169508
144,20230417,308.3286772169508
144,20230418,308.3286772169508
144,20230419,308.3286772169508
144,20230420,308.3286772169508
144,20230421,308.3286772169508
145,20230415,221.5508360397396
145,20230416,221.5508360397396
145,20230417,221.5508360397396
145,20230418,221.5508360397396
145,20230419,221.5508360397396
145,20230420,221.5508360397396
145,20230421,221.5508360397396
146,20230415,214.69444686306582
146,20230416,214.69444686306582
146,20230417,214.69444686306582
146,20230418,214.69444686306582
146,20230419,214.69444686306582
146,20230420,214.69444686306582
146,20230421,214.69444686306582
147,20230415,994.7818489525722
147,20230416,994.7818489525722
147,20230417,994.7818489525722
147,20230418,994.7818489525722
147,20230419,994.7818489525722
147,20230420,994.7818489525722
147,20230421,994.7818489525722
148,20230415,1129.1315049536754
148,20230416,1129.1315049536754
148,20230417,1129.1315049536754
148,20230418,1129.1315049536754
148,20230419,1129.1315049536754
148,20230420,1129.1315049536754
148,20230421,1129.1315049536754
149,20230415,221.5508360397396
149,20230416,221.5508360397396
149,20230417,221.5508360397396
149,20230418,221.5508360397396
149,20230419,221.5508360397396
149,20230420,221.5508360397396
149,20230421,221.5508360397396
150,20230415,770.2168930709755
150,20230416,770.2168930709755
150,20230417,770.2168930709755
150,20230418,770.2168930709755
150,20230419,770.2168930709755
150,20230420,770.2168930709755
150,20230421,770.2168930709755
151,20230415,791.6694994578634
151,20230416,791.6694994578634
151,20230417,791.6694994578634
151,20230418,791.6694994578634
151,20230419,791.6694994578634
151,20230420,791.6694994578634
151,20230421,791.6694994578634
152,20230415,746.5260620062044
152,20230416,746.5260620062044
152,20230417,746.5260620062044
152,20230418,746.5260620062044
152,20230419,746.5260620062044
152,20230420,746.5260620062044
152,20230421,746.5260620062044
153,20230415,1091.8488584811214
153,20230416,1091.8488584811214
153,20230417,1091.8488584811214
153,20230418,1091.8488584811214
153,20230419,1091.8488584811214
153,20230420,1091.8488584811214
153,20230421,1091.8488584811214
154,20230415,255.5261854967584
154,20230416,255.5261854967584
154,20230417,255.5261854967584
154,20230418,255.5261854967584
154,20230419,255.5261854967584
154,20230420,255.5261854967584
154,20230421,255.5261854967584
155,20230415,1629.924778337183
155,20230416,1629.924778337183
155,20230417,1629.924778337183
155,20230418,1629.924778337183
155,20230419,1629.924778337183
155,20230420,1629.924778337183
155,20230421,1629.924778337183
156,20230415,815.4765584310578
156,20230416,815.4765584310578
156,20230417,815.4765584310578
156,20230418,815.4765584310578
156,20230419,815.4765584310578
156,20230420,815.4765584310578
156,20230421,815.4765584310578
157,20230415,273.066008388254
157,20230416,273.066008388254
157,20230417,273.066008388254
157,20230418,273.066008388254
157,20230419,273.066008388254
157,20230420,273.066008388254
157,20230421,273.066008388254
158,20230415,1187.1265619961446
158,20230416,1187.1265619961446
158,20230417,1187.1265619961446
158,20230418,1187.1265619961446
158,20230419,1187.1265619961446
158,20230420,1187.1265619961446
158,20230421,1187.1265619961446
159,20230415,894.501878064942
159,20230416,894.501878064942
159,20230417,894.501878064942
159,20230418,894.501878064942
159,20230419,894.501878064942
159,20230420,894.501878064942
159,20230421,894.501878064942
160,20230415,201.7699615812917
160,20230416,201.7699615812917
160,20230417,201.7699615812917
160,20230418,201.7699615812917
160,20230419,201.7699615812917
160,20230420,201.7699615812917
160,20230421,201.7699615812917
161,20230415,1194.3400354228033
161,20230416,1194.3400354228033
161,20230417,1194.3400354228033
161,20230418,1194.3400354228033
161,20230419,1194.3400354228033
161,20230420,1194.3400354228033
161,20230421,1194.3400354228033
162,20230415,1392.9099836707423
162,20230416,1392.9099836707423
162,20230417,1392.9099836707423
162,20230418,1392.9099836707423
162,20230419,1392.9099836707423
162,20230420,1392.9099836707423
162,20230421,1392.9099836707423
163,20230415,1021.3418744694902
163,20230416,1021.3418744694902
163,20230417,1021.3418744694902
163,20230418,1021.3418744694902
163,20230419,1021.3418744694902
163,20230420,1021.3418744694902
163,20230421,1021.3418744694902
164,20230415,262.88792651241323
164,20230416,262.88792651241323
164,20230417,262.88792651241323
164,20230418,262.88792651241323
164,20230419,262.88792651241323
164,20230420,262.88792651241323
164,20230421,262.88792651241323
165,20230415,485.25698616875405
165,20230416,485.25698616875405
165,20230417,485.25698616875405
165,20230418,485.25698616875405
165,20230419,485.25698616875405
165,20230420,485.25698616875405
165,20230421,485.25698616875405
166,20230415,1098.2267775461028
166,20230416,1098.2267775461028
166,20230417,1012.4388998672372
166,20230418,1012.4388998672372
166,20230419,1012.4388998672372
166,20230420,1012.4388998672372
166,20230421,1012.4388998672372
167,20230415,878.3466672574517
167,20230416,878.3466672574517
167,20230417,878.3466672574517
167,20230418,878.3466672574517
167,20230419,878.3466672574517
167,20230420,878.3466672574517
167,20230421,878.3466672574517
168,20230415,1254.5983786237825
168,20230416,1254.5983786237825
168,20230417,1254.5983786237825
168,20230418,1254.5983786237825
168,20230419,1254.5983786237825
168,20230420,1254.5983786237825
168,20230421,1254.5983786237825
169,20230415,277.5442016327705
169,20230416,277.5442016327705
169,20230417,277.5442016327705
169,20230418,277.5442016327705
169,20230419,277.5442016327705
169,20230420,277.5442016327705
169,20230421,277.5442016327705
170,20230415,266.5052106782183
170,20230416,266.5052106782183
170,20230417,266.5052106782183
170,20230418,266.5052106782183
170,20230419,266.5052106782183
170,20230420,266.5052106782183
170,20230421,266.5052106782183
171,20230415,912.4938350709216
171,20230416,912.4938350709216
171,20230417,912.4938350709216
171,20230418,912.4938350709216
171,20230419,912.4938350709216
171,20230420,912.4938350709216
171,20230421,912.4938350709216
172,20230415,408.62527727232725
172,20230416,408.62527727232725
172,20230417,408.62527727232725
172,20230418,408.62527727232725
172,20230419,408.62527727232725
172,20230420,408.62527727232725
172,20230421,408.62527727232725
173,20230415,433.4309453847665
173,20230416,433.4309453847665
173,20230417,433.4309453847665
173,20230418,433.4309453847665
173,20230419,433.4309453847665
173,20230420,433.4309453847665
173,20230421,424.0186448308672
174,20230415,524.7001445099263
174,20230416,524.7001445099263
174,20230417,524.7001445099263
174,20230418,524.7001445099263
174,20230419,524.7001445099263
174,20230420,524.7001445099263
174,20230421,524.7001445099263
175,20230415,1627.5614455776206
175,20230416,1627.5614455776206
175,20230417,1627.5614455776206
175,20230418,1627.5614455776206
175,20230419,1627.5614455776206
175,20230420,1627.5614455776206
175,20230421,1627.5614455776206
176,20230415,1209.1448768460998
176,20230416,1209.1448768460998
176,20230417,1209.1448768460998
176,20230418,1209.1448768460998
176,20230419,1209.1448768460998
176,20230420,1209.1448768460998
176,20230421,1209.1448768460998
177,20230415,2465.6065805763255
177,20230416,2465.6065805763255
177,20230417,2465.6065805763255
177,20230418,2412.578670283071
177,20230419,2412.578670283071
177,20230420,2412.578670283071
177,20230421,2412.578670283071
178,20230415,1098.2986757483893
178,20230416,1098.2986757483893
178,20230417,1098.2986757483893
178,20230418,1098.2986757483893
178,20230419,1098.2986757483893
178,20230420,1098.2986757483893
178,20230421,1098.2986757483893
179,20230415,308.10817723557955
179,20230416,308.10817723557955
179,20230417,308.10817723557955
179,20230418,308.10817723557955
179,20230419,308.10817723557955
179,20230420,308.10817723557955
179,20230421,308.10817723557955
180,20230415,2631.821902207843
180,20230416,2631.821902207843
180,20230417,2631.821902207843
180,20230418,2631.821902207843
180,20230419,2631.821902207843
180,20230420,2631.821902207843
180,20230421,2631.821902207843
181,20230415,652.9478192377964
181,20230416,652.9478192377964
181,20230417,652.9478192377964
181,20230418,652.9478192377964
181,20230419,652.9478192377964
181,20230420,652.9478192377964
181,20230421,652.9478192377964
182,20230415,878.7470565420851
182,20230416,878.7470565420851
182,20230417,878.7470565420851
182,20230418,878.7470565420851
182,20230419,878.7470565420851
182,20230420,878.7470565420851
182,20230421,878.7470565420851
183,20230415,1080.8684143705434
183,20230416,1080.8684143705434
183,20230417,1080.8684143705434
183,20230418,1080.8684143705434
183,20230419,1080.8684143705434
183,20230420,1080.8684143705434
183,20230421,1080.8684143705434
184,20230415,419.4600994389369
184,20230416,419.4600994389369
184,20230417,419.4600994389369
184,20230418,419.4600994389369
184,20230419,419.4600994389369
184,20230420,419.4600994389369
184,20230421,419.4600994389369
185,20230415,617.3758328154822
185,20230416,617.3758328154822
185,20230417,617.3758328154822
185,20230418,617.3758328154822
185,20230419,617.3758328154822
185,20230420,617.3758328154822
185,20230421,617.3758328154822
186,20230415,3561.270654895379
186,20230416,3561.270654895379
186,20230417,3561.270654895379
186,20230418,3561.270654895379
186,20230419,3561.270654895379
186,20230420,3561.270654895379
186,20230421,3561.270654895379
187,20230415,916.3494615279915
187,20230416,916.3494615279915
187,20230417,916.3494615279915
187,20230418,916.3494615279915
187,20230419,916.3494615279915
187,20230420,916.3494615279915
187,20230421,916.3494615279915
188,20230415,311.9851269569461
188,20230416,311.9851269569461
188,20230417,311.9851269569461
188,20230418,311.9851269569461
188,20230419,311.9851269569461
188,20230420,311.9851269569461
188,20230421,311.9851269569461
189,20230415,381.22639481685087
189,20230416,381.22639481685087
189,20230417,381.22639481685087
189,20230418,381.22639481685087
189,20230419,381.22639481685087
189,20230420,381.22639481685087
189,20230421,381.22639481685087
190,20230415,353.16935318571717
190,20230416,353.16935318571717
190,20230417,353.16935318571717
190,20230418,353.16935318571717
190,20230419,353.16935318571717
190,20230420,353.16935318571717
190,20230421,353.16935318571717
191,20230415,914.3059229314376
191,20230416,914.3059229314376
191,20230417,914.3059229314376
191,20230418,914.3059229314376
191,20230419,914.3059229314376
191,20230420,914.3059229314376
191,20230421,914.3059229314376
192,20230415,1351.103783203968
192,20230416,1351.103783203968
192,20230417,1351.103783203968
192,20230418,1351.103783203968
192,20230419,1351.103783203968
192,20230420,1351.103783203968
192,20230421,1351.103783203968
193,20230415,1244.0521250960328
193,20230416,1244.0521250960328
193,20230417,1244.0521250960328
193,20230418,1244.0521250960328
193,20230419,1244.0521250960328
193,20230420,1244.0521250960328
193,20230421,1244.0521250960328
194,20230415,1116.6314477353526
194,20230416,1116.6314477353526
194,20230417,1116.6314477353526
194,20230418,1116.6314477353526
194,20230419,1116.6314477353526
194,20230420,1116.6314477353526
194,20230421,1116.6314477353526
195,20230415,2926.9537747530717
195,20230416,2926.9537747530717
195,20230417,2926.9537747530717
195,20230418,2926.9537747530717
195,20230419,2926.9537747530717
195,20230420,2926.9537747530717
195,20230421,2926.9537747530717
196,20230415,302.4959026532525
196,20230416,302.4959026532525
196,20230417,302.4959026532525
196,20230418,302.4959026532525
196,20230419,302.4959026532525
196,20230420,302.4959026532525
196,20230421,302.4959026532525
197,20230415,7149.5102384712345
197,20230416,7149.5102384712345
197,20230417,7149.5102384712345
197,20230418,7149.5102384712345
197,20230419,7149.5102384712345
197,20230420,7149.5102384712345
197,20230421,7149.5102384712345
198,20230415,554.2856620934906
198,20230416,554.2856620934906
198,20230417,554.2856620934906
198,20230418,554.2856620934906
198,20230419,554.2856620934906
198,20230420,554.2856620934906
198,20230421,554.2856620934906
199,20230415,1054.1339049767926
199,20230416,1054.1339049767926
199,20230417,1054.1339049767926
199,20230418,1054.1339049767926
199,20230419,1054.1339049767926
199,20230420,1054.1339049767926
199,20230421,1054.1339049767926
200,20230415,542.7325659284189
200,20230416,542.7325659284189
200,20230417,542.7325659284189
200,20230418,542.7325659284189
200,20230419,542.7325659284189
200,20230420,542.7325659284189
200,20230421,542.7325659284189
201,20230415,837.7610191361831
201,20230416,837.7610191361831
201,20230417,837.7610191361831
201,20230418,837.7610191361831
201,20230419,837.7610191361831
201,20230420,837.7610191361831
201,20230421,837.7610191361831
202,20230415,408.62527727232725
202,20230416,408.62527727232725
202,20230417,408.62527727232725
202,20230418,408.62527727232725
202,20230419,408.62527727232725
202,20230420,408.62527727232725
202,20230421,408.62527727232725
203,20230415,523.9789849699298
203,20230416,523.9789849699298
203,20230417,523.9789849699298
203,20230418,523.9789849699298
203,20230419,523.9789849699298
203,20230420,523.9789849699298
203,20230421,523.9789849699298
204,20230415,866.7405660271578
204,20230416,866.7405660271578
204,20230417,866.7405660271578
204,20230418,866.7405660271578
204,20230419,866.7405660271578
204,20230420,866.7405660271578
204,20230421,866.7405660271578
205,20230415,1119.1233010362575
205,20230416,1119.1233010362575
205,20230417,1119.1233010362575
205,20230418,1119.1233010362575
205,20230419,1119.1233010362575
205,20230420,1119.1233010362575
205,20230421,1119.1233010362575
206,20230415,423.0228033168501
206,20230416,423.0228033168501
206,20230417,423.0228033168501
206,20230418,423.0228033168501
206,20230419,423.0228033168501
206,20230420,423.0228033168501
206,20230421,423.0228033168501
207,20230415,420.18664664295534
207,20230416,420.18664664295534
207,20230417,420.18664664295534
207,20230418,420.18664664295534
207,20230419,420.18664664295534
207,20230420,420.18664664295534
207,20230421,420.18664664295534
208,20230415,322.00691930554643
208,20230416,322.00691930554643
208,20230417,322.00691930554643
208,20230418,322.00691930554643
208,20230419,322.00691930554643
208,20230420,322.00691930554643
208,20230421,322.00691930554643
209,20230415,2735.420921500951
209,20230416,2735.420921500951
209,20230417,2735.420921500951
209,20230418,2735.420921500951
209,20230419,2735.420921500951
209,20230420,2735.420921500951
209,20230421,2735.420921500951
210,20230415,1042.7942698758757
210,20230416,1042.7942698758757
210,20230417,1042.7942698758757
210,20230418,1042.7942698758757
210,20230419,1042.7942698758757
210,20230420,1042.7942698758757
210,20230421,1042.7942698758757
211,20230415,550.5204781012935
211,20230416,550.5204781012935
211,20230417,550.5204781012935
211,20230418,550.5204781012935
211,20230419,550.5204781012935
211,20230420,550.5204781012935
211,20230421,550.5204781012935
212,20230415,842.6596628384925
212,20230416,842.6596628384925
212,20230417,842.6596628384925
212,20230418,842.6596628384925
212,20230419,842.6596628384925
212,20230420,842.6596628384925
212,20230421,842.6596628384925
213,20230415,521.4620367796683
213,20230416,521.4620367796683
213,20230417,521.4620367796683
213,20230418,521.4620367796683
213,20230419,521.4620367796683
213,20230420,521.4620367796683
213,20230421,521.4620367796683
214,20230415,370.5381486843558
214,20230416,370.5381486843558
214,20230417,370.5381486843558
214,20230418,370.5381486843558
214,20230419,370.5381486843558
214,20230420,370.5381486843558
214,20230421,370.5381486843558
215,20230415,1121.2056289408438
215,20230416,1121.2056289408438
215,20230417,1121.2056289408438
215,20230418,1121.2056289408438
215,20230419,1121.2056289408438
215,20230420,1121.2056289408438
215,20230421,1121.2056289408438
216,20230415,1944.646411841083
216,20230416,1944.646411841083
216,20230417,1944.646411841083
216,20230418,1944.646411841083
216,20230419,1944.646411841083
216,20230420,1944.646411841083
216,20230421,1944.646411841083
217,20230415,548.9948472258725
217,20230416,548.9948472258725
217,20230417,548.9948472258725
217,20230418,548.9948472258725
217,20230419,548.9948472258725
217,20230420,548.9948472258725
217,20230421,548.9948472258725
218,20230415,525.6918755939232
218,20230416,525.6918755939232
218,20230417,525.6918755939232
218,20230418,525.6918755939232
218,20230419,525.6918755939232
218,20230420,525.6918755939232
218,20230421,525.6918755939232
219,20230415,911.0586466603734
219,20230416,911.0586466603734
219,20230417,911.0586466603734
219,20230418,911.0586466603734
219,20230419,839.0385165325818
219,20230420,839.0385165325818
219,20230421,839.0385165325818
220,20230415,1072.0696918138997
220,20230416,1072.0696918138997
220,20230417,1072.0696918138997
220,20230418,1072.0696918138997
220,20230419,1072.0696918138997
220,20230420,1072.0696918138997
220,20230421,1072.0696918138997
221,20230415,1052.6842466330615
221,20230416,1052.6842466330615
221,20230417,1052.6842466330615
221,20230418,1052.6842466330615
221,20230419,1052.6842466330615
221,20230420,1052.6842466330615
221,20230421,1052.6842466330615
222,20230415,901.5263007448615
222,20230416,901.5263007448615
222,20230417,901.5263007448615
222,20230418,922.8920827703829
222,20230419,919.1055151965751
222,20230420,919.1055151965751
222,20230421,919.1055151965751
223,20230415,670.465305678518
223,20230416,670.465305678518
223,20230417,670.465305678518
223,20230418,670.465305678518
223,20230419,670.465305678518
223,20230420,670.465305678518
223,20230421,670.465305678518
224,20230415,915.5906033805041
224,20230416,915.5906033805041
224,20230417,915.5906033805041
224,20230418,915.5906033805041
224,20230419,915.5906033805041
224,20230420,915.5906033805041
224,20230421,915.5906033805041
225,20230415,207.35750204489744
225,20230416,207.35750204489744
225,20230417,207.35750204489744
225,20230418,207.35750204489744
225,20230419,207.35750204489744
225,20230420,207.35750204489744
225,20230421,207.35750204489744
226,20230415,667.8824390570313
226,20230416,667.8824390570313
226,20230417,667.8824390570313
226,20230418,667.8824390570313
226,20230419,667.8824390570313
226,20230420,667.8824390570313
226,20230421,667.8824390570313
227,20230415,267.55154479954575
227,20230416,267.55154479954575
227,20230417,267.55154479954575
227,20230418,267.55154479954575
227,20230419,267.55154479954575
227,20230420,267.55154479954575
227,20230421,267.55154479954575
228,20230415,1363.46389022368
228,20230416,1363.46389022368
228,20230417,1363.46389022368
228,20230418,1363.46389022368
228,20230419,1363.46389022368
228,20230420,1363.46389022368
228,20230421,1363.46389022368
229,20230415,748.6974150587948
229,20230416,748.6974150587948
229,20230417,748.6974150587948
229,20230418,748.6974150587948
229,20230419,748.6974150587948
229,20230420,748.6974150587948
229,20230421,748.6974150587948
230,20230415,260.18980378389085
230,20230416,260.18980378389085
230,20230417,260.18980378389085
230,20230418,260.18980378389085
230,20230419,260.18980378389085
230,20230420,260.18980378389085
230,20230421,260.18980378389085
231,20230415,477.2659478563844
231,20230416,477.2659478563844
231,20230417,477.2659478563844
231,20230418,477.2659478563844
231,20230419,477.2659478563844
231,20230420,477.2659478563844
231,20230421,477.2659478563844
232,20230415,1524.387571833859
232,20230416,1524.387571833859
232,20230417,1524.387571833859
232,20230418,1524.387571833859
232,20230419,1524.387571833859
232,20230420,1524.387571833859
232,20230421,1524.387571833859
233,20230415,1143.3745140935348
233,20230416,1143.3745140935348
233,20230417,1143.3745140935348
233,20230418,1143.3745140935348
233,20230419,1143.3745140935348
233,20230420,1143.3745140935348
233,20230421,1143.3745140935348
234,20230415,1393.4101207288866
234,20230416,1393.4101207288866
234,20230417,1393.4101207288866
234,20230418,1393.4101207288866
234,20230419,1393.4101207288866
234,20230420,1393.4101207288866
234,20230421,1393.4101207288866
235,20230415,1339.1818715758927
235,20230416,1339.1818715758927
235,20230417,1339.1818715758927
235,20230418,1339.1818715758927
235,20230419,1339.1818715758927
235,20230420,1339.1818715758927
235,20230421,1339.1818715758927
236,20230415,331.94936195836476
236,20230416,331.94936195836476
236,20230417,331.94936195836476
236,20230418,331.94936195836476
236,20230419,331.94936195836476
236,20230420,331.94936195836476
236,20230421,331.94936195836476
237,20230415,936.6424639548749
237,20230416,936.6424639548749
237,20230417,936.6424639548749
237,20230418,936.6424639548749
237,20230419,936.6424639548749
237,20230420,936.6424639548749
237,20230421,936.6424639548749
238,20230415,764.0228975239512
238,20230416,764.0228975239512
238,20230417,764.0228975239512
238,20230418,764.0228975239512
238,20230419,764.0228975239512
238,20230420,764.0228975239512
238,20230421,764.0228975239512
239,20230415,669.3400286464098
239,20230416,669.3400286464098
239,20230417,669.3400286464098
239,20230418,669.3400286464098
239,20230419,669.3400286464098
239,20230420,669.3400286464098
239,20230421,669.3400286464098
240,20230415,1140.2521451780613
240,20230416,1140.2521451780613
240,20230417,1140.2521451780613
240,20230418,1140.2521451780613
240,20230419,1140.2521451780613
240,20230420,1140.2521451780613
240,20230421,1140.2521451780613
241,20230415,678.218252550645
241,20230416,678.218252550645
241,20230417,678.218252550645
241,20230418,678.218252550645
241,20230419,678.218252550645
241,20230420,678.218252550645
241,20230421,678.218252550645
242,20230415,201.7699615812917
242,20230416,201.7699615812917
242,20230417,201.7699615812917
242,20230418,201.7699615812917
242,20230419,201.7699615812917
242,20230420,201.7699615812917
242,20230421,201.7699615812917
243,20230415,2886.4380064832853
243,20230416,2886.4380064832853
243,20230417,2886.4380064832853
243,20230418,2886.4380064832853
243,20230419,2886.4380064832853
243,20230420,2886.4380064832853
243,20230421,2886.4380064832853
244,20230415,997.5682909272701
244,20230416,997.5682909272701
244,20230417,997.5682909272701
244,20230418,997.5682909272701
244,20230419,997.5682909272701
244,20230420,997.5682909272701
244,20230421,997.5682909272701
245,20230415,1033.8469255103782
245,20230416,1033.8469255103782
245,20230417,1033.8469255103782
245,20230418,1033.8469255103782
245,20230419,1033.8469255103782
245,20230420,1033.8469255103782
245,20230421,1033.8469255103782
246,20230415,542.9064997611765
246,20230416,542.9064997611765
246,20230417,542.9064997611765
246,20230418,542.9064997611765
246,20230419,542.9064997611765
246,20230420,542.9064997611765
246,20230421,542.9064997611765
247,20230415,1198.0916404307623
247,20230416,1198.0916404307623
247,20230417,1198.0916404307623
247,20230418,1198.0916404307623
247,20230419,1198.0916404307623
247,20230420,1198.0916404307623
247,20230421,1198.0916404307623
248,20230415,803.0162028295374
248,20230416,803.0162028295374
248,20230417,803.0162028295374
248,20230418,803.0162028295374
248,20230419,803.0162028295374
248,20230420,803.0162028295374
248,20230421,803.0162028295374
249,20230415,322.00691930554643
249,20230416,322.00691930554643
249,20230417,322.00691930554643
249,20230418,322.00691930554643
249,20230419,322.00691930554643
249,20230420,322.00691930554643
249,20230421,322.00691930554643
250,20230415,1046.4858745193983
250,20230416,1046.4858745193983
250,20230417,1046.4858745193983
250,20230418,1046.4858745193983
250,20230419,1046.4858745193983
250,20230420,1046.4858745193983
250,20230421,1046.4858745193983
251,20230415,1144.127127064005
251,20230416,1144.127127064005
251,20230417,1144.127127064005
251,20230418,1144.127127064005
251,20230419,1144.127127064005
251,20230420,1144.127127064005
251,20230421,1144.127127064005
252,20230415,1222.3078158508376
252,20230416,1222.3078158508376
252,20230417,1222.3078158508376
252,20230418,1222.3078158508376
252,20230419,1222.3078158508376
252,20230420,1222.3078158508376
252,20230421,1222.3078158508376
253,20230415,1174.9374385980495
253,20230416,1174.9374385980495
253,20230417,1174.9374385980495
253,20230418,1174.9374385980495
253,20230419,1174.9374385980495
253,20230420,1091.2535744613997
253,20230421,1091.2535744613997
254,20230415,919.1055151965751
254,20230416,919.1055151965751
254,20230417,919.1055151965751
254,20230418,919.1055151965751
254,20230419,919.1055151965751
254,20230420,919.1055151965751
254,20230421,839.0385165325818
255,20230415,557.0417157620744
255,20230416,557.0417157620744
255,20230417,557.0417157620744
255,20230418,557.0417157620744
255,20230419,557.0417157620744
255,20230420,557.0417157620744
255,20230421,557.0417157620744
256,20230415,233.29981402077195
256,20230416,233.29981402077195
256,20230417,233.29981402077195
256,20230418,233.29981402077195
256,20230419,233.29981402077195
256,20230420,233.29981402077195
256,20230421,233.29981402077195
257,20230415,710.9214146869496
257,20230416,710.9214146869496
257,20230417,710.9214146869496
257,20230418,710.9214146869496
257,20230419,710.9214146869496
257,20230420,710.9214146869496
257,20230421,710.9214146869496
258,20230415,1072.0696918138997
258,20230416,1072.0696918138997
258,20230417,1072.0696918138997
258,20230418,1072.0696918138997
258,20230419,1072.0696918138997
258,20230420,1072.0696918138997
258,20230421,1072.0696918138997
259,20230415,255.2781587019574
259,20230416,255.2781587019574
259,20230417,255.2781587019574
259,20230418,255.2781587019574
259,20230419,255.2781587019574
259,20230420,255.2781587019574
259,20230421,255.2781587019574
260,20230415,999.5548075988501
260,20230416,999.5548075988501
260,20230417,999.5548075988501
260,20230418,999.5548075988501
260,20230419,999.5548075988501
260,20230420,999.5548075988501
260,20230421,999.5548075988501
261,20230415,861.7143117268927
261,20230416,861.7143117268927
261,20230417,861.7143117268927
261,20230418,861.7143117268927
261,20230419,861.7143117268927
261,20230420,861.7143117268927
261,20230421,861.7143117268927
262,20230415,1392.2706369089524
262,20230416,1392.2706369089524
262,20230417,1392.2706369089524
262,20230418,1392.2706369089524
262,20230419,1392.2706369089524
262,20230420,1392.2706369089524
262,20230421,1392.2706369089524
263,20230415,965.6646938585327
263,20230416,965.6646938585327
263,20230417,965.6646938585327
263,20230418,965.6646938585327
263,20230419,965.6646938585327
263,20230420,965.6646938585327
263,20230421,965.6646938585327
264,20230415,965.6593675390627
264,20230416,965.6593675390627
264,20230417,965.6593675390627
264,20230418,965.6593675390627
264,20230419,965.6593675390627
264,20230420,965.6593675390627
264,20230421,965.6593675390627
265,20230415,266.5052106782183
265,20230416,266.5052106782183
265,20230417,266.5052106782183
265,20230418,266.5052106782183
265,20230419,266.5052106782183
265,20230420,266.5052106782183
265,20230421,266.5052106782183
266,20230415,1066.2070776246856
266,20230416,1066.2070776246856
266,20230417,1066.2070776246856
266,20230418,1066.2070776246856
266,20230419,1066.2070776246856
266,20230420,1066.2070776246856
266,20230421,1066.2070776246856
267,20230415,889.9329030007508
267,20230416,889.9329030007508
267,20230417,889.9329030007508
267,20230418,889.9329030007508
267,20230419,889.9329030007508
267,20230420,889.9329030007508
267,20230421,889.9329030007508
268,20230415,220.37532873899784
268,20230416,220.37532873899784
268,20230417,220.37532873899784
268,20230418,220.37532873899784
268,20230419,220.37532873899784
268,20230420,220.37532873899784
268,20230421,220.37532873899784
269,20230415,271.16233759338775
269,20230416,271.16233759338775
269,20230417,271.16233759338775
269,20230418,271.16233759338775
269,20230419,271.16233759338775
269,20230420,271.16233759338775
269,20230421,271.16233759338775
270,20230415,214.21389122157132
270,20230416,214.21389122157132
270,20230417,214.21389122157132
270,20230418,214.21389122157132
270,20230419,214.21389122157132
270,20230420,214.21389122157132
270,20230421,214.21389122157132
271,20230415,255.2781587019574
271,20230416,255.2781587019574
271,20230417,255.2781587019574
271,20230418,255.2781587019574
271,20230419,255.2781587019574
271,20230420,255.2781587019574
271,20230421,255.2781587019574
272,20230415,339.1658850068984
272,20230416,339.1658850068984
272,20230417,339.1658850068984
272,20230418,339.1658850068984
272,20230419,339.1658850068984
272,20230420,339.1658850068984
272,20230421,339.1658850068984
273,20230415,1559.832785386374
273,20230416,1559.832785386374
273,20230417,1559.832785386374
273,20230418,1559.832785386374
273,20230419,1559.832785386374
273,20230420,1559.832785386374
273,20230421,1559.832785386374
274,20230415,1105.0714426177708
274,20230416,1105.0714426177708
274,20230417,1105.0714426177708
274,20230418,1105.0714426177708
274,20230419,1105.0714426177708
274,20230420,1105.0714426177708
274,20230421,1105.0714426177708
275,20230415,6114.686663248381
275,20230416,6114.686663248381
275,20230417,6114.686663248381
275,20230418,6114.686663248381
275,20230419,6114.686663248381
275,20230420,6114.686663248381
275,20230421,6114.686663248381
276,20230415,435.3777339356719
276,20230416,435.3777339356719
276,20230417,435.3777339356719
276,20230418,435.3777339356719
276,20230419,435.3777339356719
276,20230420,435.3777339356719
276,20230421,435.3777339356719
277,20230415,314.5570919536946
277,20230416,314.5570919536946
277,20230417,314.5570919536946
277,20230418,314.5570919536946
277,20230419,314.5570919536946
277,20230420,314.5570919536946
277,20230421,314.5570919536946
278,20230415,685.3375973924481
278,20230416,685.3375973924481
278,20230417,685.3375973924481
278,20230418,685.3375973924481
278,20230419,685.3375973924481
278,20230420,685.3375973924481
278,20230421,685.3375973924481
279,20230415,267.55154479954575
279,20230416,267.55154479954575
279,20230417,267.55154479954575
279,20230418,267.55154479954575
279,20230419,267.55154479954575
279,20230420,267.55154479954575
279,20230421,267.55154479954575
280,20230415,350.41689880625205
280,20230416,350.41689880625205
280,20230417,350.41689880625205
280,20230418,350.41689880625205
280,20230419,350.41689880625205
280,20230420,350.41689880625205
280,20230421,350.41689880625205
281,20230415,1051.5509751425107
281,20230416,1051.5509751425107
